"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
-124.51948716755,-9.97125038989053,-162.32185938964,-731.774645909854,-411.711447474183,-424.505348956453,-605.337808592053,-689.21528775246,-224.688789024173,-216.811956878639,-205.872213479601,-271.114166011114,-638.997291182498,-40.1267615227997,-4.95828462058041,-0.247940496560368,-4.56844380170305,-531.598999812719,-406.222385304737,-95.180454262064,-36.9570848830719,-2.81931854158148,-3.66105351165532,-3.70389591335903,-731.774645909854,-4.04900545168878,-731.774645909854,-731.774645909854,-2.59389050811662
-14.1582268270365,-19.2961720190899,-361.524328305528,-731.774645909854,-731.774645909854,-445.915759988875,-537.319799496446,-731.774645909854,-473.194934577552,-444.959475542857,-432.464894180913,-392.285847299357,-3.93593775142192,-177.472445060257,-121.828993329287,-62.9245172244073,-96.9560928454583,-587.566732973013,-631.923813527247,-6.12144022985938,-27.3303692474638,-44.8327807203073,-166.846481855273,-112.464471619961,-17.4188512688912,-19.1029649722632,-21.1737084896189,-0.0773601054105699,-2.94275874785353
-162.722056665517,-26.1086109858318,-190.039645827225,-731.774645909854,-731.774645909854,-508.462233561694,-731.774645909854,-731.774645909854,-228.201582171414,-246.833715936738,-230.303462478354,-317.808413230058,-731.774645909854,-39.7354488122609,-4.25804118502419,-1.10753274898961,-9.6634873901821,-589.690459466198,-433.369050436982,-120.411715834648,-29.0795764634706,-0.954846978756154,-2.43124091637764,-8.94246579179104,-731.774645909854,-2.73326290908138,-731.774645909854,-731.774645909854,-2.14151153690151
-71.6327375024786,-188.535717956863,-139.913219722336,-129.855848148105,-609.929834184669,-115.800049694683,-449.885597855636,-18.2397582547547,-34.7388470862633,-5.77120973847824,-13.3277474858378,-317.66977556495,-731.774645909854,-278.716614003892,-416.683427947381,-731.774645909854,-514.070969744082,-0.147412638792329,-68.6425750775633,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-660.348543518776,-731.774645909854,-731.774645909854,-2.01032936076047
-51.6814099788876,-160.995975640234,-135.486588891097,-107.568206779816,-172.821602127696,-96.4104777611984,-376.967804948194,-10.6419856570672,-31.4338035466842,-6.4949321172941,-15.7929323319515,-307.277055053341,-731.774645909854,-286.640586583081,-411.221131920869,-731.774645909854,-504.464645799656,-0.163533313545377,-77.3102409936928,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-644.088549942876,-731.774645909854,-731.774645909854,-1.90161887968108
-13.0991753512514,-185.812239801853,-18.4415091371392,-131.633012982648,-731.774645909854,-47.7496340649348,-731.774645909854,-49.149124188834,-3.85527676483974,-4.02028198583121,-0.266612664271713,-80.2713683774463,-731.774645909854,-100.442995220094,-171.069716003497,-631.562041351243,-242.974008147689,-5.43061545621024,-17.2945970643029,-731.774645909854,-731.774645909854,-731.774645909854,-551.955538078842,-583.808114996377,-731.774645909854,-375.106348484503,-731.774645909854,-731.774645909854,-1.65793425460544
-27.6704129331762,-253.905398479054,-25.7916839841669,-244.727421817796,-731.774645909854,-92.6069410680642,-731.774645909854,-111.891618101882,-10.3313024318617,-2.50027938836456,-0.498912006165319,-70.1891940001704,-731.774645909854,-74.9616159413342,-178.084522300949,-653.658364967681,-247.035323317998,-25.3599501738671,-6.21669959586624,-731.774645909854,-731.774645909854,-731.774645909854,-622.491774019898,-666.36224197708,-731.774645909854,-376.153028740525,-731.774645909854,-731.774645909854,-1.17532511824554
-0.365255989077014,-29.014699813953,-12.8779089899713,-8.29887638096772,-20.7742348144033,-2.45866610235942,-124.388943421223,-10.0564685571644,-4.1056573108084,-2.99711134669124,-7.00937635857797,-75.9024847671823,-731.774645909854,-97.5080342703526,-154.096799396784,-450.633943719472,-204.497765888258,-22.3739625915346,-65.009174834714,-731.774645909854,-731.774645909854,-731.774645909854,-377.895736193084,-375.833382783263,-731.774645909854,-292.590959729194,-731.774645909854,-731.774645909854,-1.87846744912231
-0.358818538567281,-23.5560955498551,-10.8378567636583,-4.84644351931238,-16.9620266490866,-2.07875178644748,-118.804636837087,-14.2198995132851,-4.45073700076044,-3.66351800279067,-8.49922389491769,-69.1460121440863,-731.774645909854,-90.6071156942734,-143.733989037212,-418.693383974024,-191.410097277554,-27.22967257055,-64.8551236431622,-731.774645909854,-731.774645909854,-731.774645909854,-358.817251458893,-356.447967776344,-731.774645909854,-275.504524603059,-731.774645909854,-731.774645909854,-2.03240296641804
-3.202448533764,-78.4354632102201,-35.7734094546383,-11.7989244242083,-578.650431433837,-11.2311689566471,-255.853589892758,-2.06331924346122,-3.25743994462935,-0.479766732190559,-4.26295299652149,-124.275049512585,-731.774645909854,-140.55483163713,-215.496082860637,-666.210093276381,-285.351642643769,-4.53465543778508,-61.6488822318172,-731.774645909854,-731.774645909854,-731.774645909854,-507.399865593648,-513.971413072272,-731.774645909854,-406.319870094903,-731.774645909854,-731.774645909854,-1.89672487692992
-0.31608316475944,-17.0942914640049,-6.71153219488897,-5.28924473954167,-99.5171381994771,-1.959810024536,-137.084338011672,-26.6290671828936,-4.60949365640721,-3.80031337877181,-9.13539832187792,-54.3835400250768,-731.774645909854,-72.5005186147086,-115.840819159565,-349.089414972899,-158.868622865031,-39.8044418855596,-60.4692692367296,-731.774645909854,-731.774645909854,-731.774645909854,-317.979254809352,-317.635897724235,-731.774645909854,-239.488384686776,-731.774645909854,-731.774645909854,-2.39223426413195
-0.73468190332941,-12.3412949584282,-11.2508482735628,-4.85379035526253,-54.5467040765119,-0.85181492854103,-56.96790392066,-16.7165994800711,-13.2222409443088,-11.2392058820813,-18.2352165914265,-69.512966208507,-731.774645909854,-90.5906833128449,-146.343015031666,-371.884562132343,-184.605417244517,-31.8553145034819,-82.2212451089089,-731.774645909854,-731.774645909854,-731.774645909854,-329.135930943132,-319.451143091494,-731.774645909854,-245.46721538439,-731.774645909854,-731.774645909854,-2.45490993395128
-11.6603307488142,-105.334050192183,-21.3025667715548,-44.4679067839602,-731.774645909854,-15.2755255165858,-405.154457447762,-14.5688480619957,-2.06976206819422,-0.621213488006965,-1.66310554968961,-92.4319630995112,-731.774645909854,-109.582247012222,-174.717116265861,-602.868423583014,-244.255118499812,-9.56048401942699,-38.4581141909276,-731.774645909854,-731.774645909854,-731.774645909854,-489.673066631626,-506.440538040353,-731.774645909854,-369.942127822304,-731.774645909854,-731.774645909854,-1.91825547393764
-8.33853393491956,-138.70168782335,-8.78569262153449,-110.158603812461,-731.774645909854,-28.4139357478553,-620.977858593007,-46.9083141513726,-1.42492982865936,-3.35890811471243,-0.984644852618691,-59.3872723902296,-731.774645909854,-78.017022042009,-136.434027773696,-529.69306255054,-201.835224891689,-6.2110468776887,-18.8735664145352,-731.774645909854,-731.774645909854,-731.774645909854,-479.289274056478,-506.553346971033,-731.774645909854,-326.154540962333,-731.774645909854,-731.774645909854,-1.05345612794488
-7.86634272190263,-145.738210533999,-5.77299043601357,-133.35913115699,-731.774645909854,-30.3496957220003,-676.679245512379,-61.8317407917732,-1.35791215801605,-2.4903017927923,-1.18412055966383,-48.6714172308441,-731.774645909854,-67.1029268265332,-122.538019866816,-494.538306905681,-185.062652004603,-9.54489243915951,-14.7530768392979,-731.774645909854,-731.774645909854,-731.774645909854,-468.222313547419,-497.755592433533,-731.774645909854,-306.55369464785,-731.774645909854,-731.774645909854,-1.04886021437194
-3.57400795511103,-79.6002158573685,-7.2099801756313,-57.6451838126997,-731.774645909854,-8.93419420960081,-398.474238606662,-31.3145765274961,-0.523261182037675,-2.06779325372178,-2.4572068475374,-57.9414610817017,-731.774645909854,-73.6521863898998,-123.491018346387,-462.957114664063,-183.188955326214,-15.3893681772134,-29.7256270778698,-731.774645909854,-731.774645909854,-731.774645909854,-412.160574348292,-429.2744656333,-731.774645909854,-298.238534344836,-731.774645909854,-731.774645909854,-1.79358762763654
-3.20683719720282,-102.73066288384,-6.79398601368437,-84.0059317055689,-731.774645909854,-15.3218949698237,-504.481281832138,-44.5489417808618,-0.538245640843627,-3.23473434207021,-2.1066011201437,-52.2230392485524,-731.774645909854,-68.2743018806786,-118.673884617999,-466.699836667068,-179.339096323141,-11.2017012143956,-22.3319476351771,-731.774645909854,-731.774645909854,-731.774645909854,-428.199727682438,-450.516823069963,-731.774645909854,-297.127288418758,-731.774645909854,-731.774645909854,-1.54370506415349
-3.70295899093222,-119.444259885133,-5.49231054047635,-103.51306602376,-731.774645909854,-20.5310579844016,-577.798616300286,-53.4041594788407,-0.786543125593692,-3.74646977244081,-1.90050133163837,-48.7226701915521,-731.774645909854,-65.4541670329285,-116.990306163022,-471.041526782797,-178.06229877767,-9.93346932613966,-18.0607222429738,-731.774645909854,-731.774645909854,-731.774645909854,-440.757751980851,-466.31709365389,-731.774645909854,-297.124674224229,-731.774645909854,-731.774645909854,-1.07098242991827
-2.34467555314941,-98.4072843881889,-5.62800929621684,-80.2653296349722,-731.774645909854,-13.8961196893391,-500.331024002134,-48.3949590560694,-0.526546269072849,-4.05705420717037,-2.28712819430911,-47.8398823156826,-731.774645909854,-63.1475652371743,-110.869357218156,-443.596394178275,-169.698806471341,-13.4037735450648,-21.7069513709461,-731.774645909854,-731.774645909854,-731.774645909854,-414.603914546633,-436.757164663427,-731.774645909854,-285.32031409807,-731.774645909854,-731.774645909854,-1.65535324157154
-0.284854183409947,-21.8788888985012,-3.98484867594474,-13.1782567068551,-548.523900044049,-2.94478614872739,-190.358220067321,-35.098067485408,-3.38801539559791,-3.35879414151484,-6.2836908912286,-44.9845198884587,-731.774645909854,-60.0285372425107,-96.8325401571457,-320.027770756164,-139.749625811769,-46.7940345924123,-51.5710326313939,-731.774645909854,-731.774645909854,-731.774645909854,-304.267481221334,-308.418822921175,-731.774645909854,-226.250210330615,-731.774645909854,-731.774645909854,-2.24199518869688
-0.428474693207109,-29.9703037168921,-5.47994727938008,-11.7338045486133,-580.353019321774,-2.75838711622062,-197.436737413035,-22.4661960814187,-2.28196726901964,-2.61374871010772,-5.17122836461207,-53.8361434983577,-731.774645909854,-71.967524858252,-115.834726894987,-381.014899337771,-164.518088658185,-34.2537859835939,-49.666300523168,-731.774645909854,-731.774645909854,-731.774645909854,-342.237591508919,-346.946388946677,-731.774645909854,-259.623328893987,-731.774645909854,-731.774645909854,-2.30352306327245
-2.52683311224243,-60.1718347459207,-6.74402554428663,-37.2416826160242,-731.774645909854,-4.24267574152629,-318.864421699818,-25.0346004475567,-0.910131238449987,-1.65901635750349,-2.88911354777257,-57.8470128963748,-731.774645909854,-74.1831332695098,-122.448252568982,-443.070895536,-179.533864587348,-22.2922873280823,-35.4368902750836,-731.774645909854,-731.774645909854,-731.774645909854,-391.039628767815,-403.786323398575,-731.774645909854,-289.912983050159,-731.774645909854,-731.774645909854,-1.36211576051587
-1.97132226763465,-96.3944184197245,-3.15639346774556,-83.6862894914239,-731.774645909854,-13.5620516089152,-529.055207679308,-65.6695609900474,-0.720119464977724,-6.51412827117112,-2.59623511253325,-34.3283470165319,-731.774645909854,-48.4140454453032,-89.3258075178736,-384.345243772478,-143.284858113596,-19.4824194940689,-18.4709203457193,-731.774645909854,-731.774645909854,-731.774645909854,-384.207169485888,-407.661369545063,-731.774645909854,-253.461469855753,-731.774645909854,-731.774645909854,-1.36485817242223
-0.127195275836169,-4.58993826977159,-19.9115036889729,-85.1617891798688,-731.774645909854,-5.15211930242413,-2.88053029872604,-65.1739991415235,-83.9680177800423,-78.4830725610129,-96.2566744718965,-83.1218838389732,-208.56016141236,-61.9881201114846,-144.879558152366,-246.931405924821,-193.20844656995,-71.8648052375559,-178.345876957063,-731.774645909854,-731.774645909854,-520.981514432908,-274.950172100022,-238.373611020642,-731.774645909854,-150.482607566364,-731.774645909854,-731.774645909854,-3.04928749993886
-0.408738530296519,-27.5788492984982,-7.38068891887254,-8.15842581578209,-260.438825638419,-2.62063643432603,-165.7081375664,-17.370331378413,-2.61492321465367,-2.48634192977467,-6.03574339500756,-60.5999313153445,-731.774645909854,-80.0909381791789,-127.887259023928,-400.872160378999,-176.841539673112,-30.0229395740271,-55.1625325865599,-731.774645909854,-731.774645909854,-731.774645909854,-351.384613190084,-353.472282882794,-731.774645909854,-268.881229007789,-731.774645909854,-731.774645909854,-2.27237549895356
-48.8813807084378,-203.452835703657,-18.2210945746986,-318.761898939505,-731.774645909854,-93.6435278353334,-731.774645909854,-183.997310444567,-10.2271985070288,-6.99982509565381,-2.01051016992233,-22.4160070385145,-731.774645909854,-43.5903594213773,-117.978164106055,-474.557657462629,-170.063729017454,-52.9126163354471,-1.562459033206,-731.774645909854,-731.774645909854,-731.774645909854,-553.292066254799,-593.29469816664,-731.774645909854,-279.310353271091,-731.774645909854,-731.774645909854,-0.422339487564093
-2.7458315367082,-50.9417333672096,-2.23901607150853,-41.0729325118003,-731.774645909854,-4.39046373918646,-347.569863674579,-51.1806822741665,-0.562788135415951,-5.3782620721985,-3.25035905305022,-33.5973492210083,-731.774645909854,-46.9609523574455,-80.3725748210617,-324.75031596565,-127.757339220708,-35.2474509925973,-32.0515835605446,-731.774645909854,-731.774645909854,-731.774645909854,-324.319653426793,-338.742009046952,-731.774645909854,-227.104326528325,-731.774645909854,-731.774645909854,-1.59036094405546
-2.59467195461933,-51.122016359989,-1.79080530840677,-44.3098158726623,-731.774645909854,-4.70053482020135,-355.360944509519,-56.2392934401458,-0.640476094173885,-6.34524662370135,-3.46495271341423,-31.4013409496139,-731.774645909854,-43.7276596304487,-75.1508796567969,-309.84195975072,-121.194266155507,-37.5724278860205,-32.0294453913983,-731.774645909854,-731.774645909854,-731.774645909854,-316.036650758921,-330.835671828741,-731.774645909854,-218.987730999816,-731.774645909854,-731.774645909854,-1.66419798705011
-4.09758361860319,-40.2367034270082,-91.5597409597245,-3.53438198629662,-731.774645909854,-14.1513478377629,-96.0390285262752,-0.202746704852998,-51.4019169460017,-9.62738598514173,-37.700543026084,-208.490518021706,-731.774645909854,-230.458267678994,-349.318100902775,-731.774645909854,-403.158450893312,-5.40526338820407,-147.421711252415,-731.774645909854,-731.774645909854,-731.774645909854,-594.799819375792,-571.543698769291,-731.774645909854,-460.452320656123,-731.774645909854,-731.774645909854,-2.01615929255349
-2.22139147732455,-25.7259182741724,-66.372454621713,-2.40745264253242,-731.774645909854,-5.39104953796283,-71.0956167081495,-0.352711277587976,-36.7366972928355,-5.97872617526256,-25.8860146424679,-169.267661990091,-731.774645909854,-192.915050065909,-295.095041379737,-702.578583811495,-347.563199648901,-4.38490264308455,-127.271414804316,-731.774645909854,-731.774645909854,-731.774645909854,-529.975993939314,-510.786737953756,-731.774645909854,-410.946697903926,-731.774645909854,-731.774645909854,-2.53623206519519
-0.576369105264641,-3.84345811591889,-21.3703151618087,-2.21676659198854,-731.774645909854,-1.39752263407895,-11.5579150641443,-4.69112428985902,-42.9036941910845,-19.8727356608544,-36.3714483409529,-103.287924546395,-596.246881247565,-124.922935667676,-207.320161220654,-454.616316086858,-248.492066233362,-14.0968532650557,-121.595770294272,-731.774645909854,-731.774645909854,-731.774645909854,-390.13934282872,-366.379047705461,-731.774645909854,-278.98023836728,-731.774645909854,-731.774645909854,-2.970270478313
-0.273104466724015,-3.92560054482143,-26.5813752428318,-2.35601636625263,-731.774645909854,-2.4383478402618,-14.5619308273822,-8.41675051988035,-63.1664161886071,-28.4041990348303,-51.8313280862407,-114.398583176613,-517.982496073109,-130.91783056185,-224.979261796408,-466.234492059281,-268.300243795104,-16.6824788142764,-141.653061328912,-731.774645909854,-731.774645909854,-731.774645909854,-407.418487167341,-377.148413734709,-731.774645909854,-279.624005011306,-731.774645909854,-731.774645909854,-3.29865830428245
-0.0950362697296949,-4.50105035141305,-24.4809732209825,-75.6115472132282,-731.774645909854,-6.6375378125901,-2.97947666804194,-67.4637115451648,-96.0788726935504,-82.0927725868795,-107.096489908934,-90.8213916420475,-207.936089177639,-70.7329918140411,-161.754129129032,-269.581618993342,-210.546729824959,-71.5893131624706,-186.908665740137,-731.774645909854,-731.774645909854,-547.745150915021,-297.662944799935,-257.892503062392,-731.774645909854,-160.608817240986,-731.774645909854,-731.774645909854,-3.59600709365943
-53.5245785568768,-15.0521647863117,-41.2300105082127,-731.774645909854,-731.774645909854,-259.554536010141,-731.774645909854,-570.309576610116,-61.4821717823324,-153.646600797601,-123.413005363054,-62.799550843739,-731.774645909854,-1.17701437196472,-0.758764814569447,-2.39380514651506,-4.52292043665333,-313.046158697893,-182.95503995182,-731.774645909854,-416.218066007143,-76.2259916944525,-97.934793553039,-130.044219136235,-731.774645909854,-9.26717723511347,-731.774645909854,-731.774645909854,-2.10928802755696
-0.662242449108617,-0.978750364937636,-10.7656416488885,-167.654142345486,-287.675678537757,-13.1658406698015,-72.8833600542632,-115.76117773703,-36.6047721319758,-41.9069705933849,-43.9985673024342,-35.5689606325466,-354.520500383533,-15.6786346754395,-47.8477791819714,-102.812999606407,-87.6954762213491,-122.543030379517,-141.784503956741,-731.774645909854,-731.774645909854,-327.433500763193,-141.504186875063,-127.845845223264,-731.774645909854,-82.9999544560104,-731.774645909854,-731.774645909854,-2.22097927052833
-0.875943136501532,-0.712207733694696,-12.6163301302884,-178.957158893935,-403.095164624083,-14.8997470040097,-66.9005075755411,-119.955438835578,-40.4084294446589,-45.6671218946596,-47.8681001597635,-36.9943281279717,-327.73724591601,-15.7727715489583,-48.6248174997346,-100.083456644797,-89.3507424965889,-125.530619710416,-147.765899161854,-731.774645909854,-731.774645909854,-317.561400146413,-139.008117229023,-124.243702999309,-731.774645909854,-79.923616010399,-731.774645909854,-731.774645909854,-2.37550874395486
-0.254246961886868,-2.27510822336612,-7.33836234877939,-146.928950011552,-24.4158219715226,-12.773824955375,-111.491983573937,-114.972262442159,-26.6027564263488,-31.9486507536982,-32.5670925010736,-30.3549383281384,-468.509708276346,-14.1988607749464,-41.4230723189408,-103.166795759338,-77.5614560004711,-123.132975206782,-124.242072240676,-731.774645909854,-731.774645909854,-343.332699186226,-143.143418295478,-134.466568695518,-731.774645909854,-88.2059480256516,-731.774645909854,-731.774645909854,-2.11146628986141
-4.38216411963039,-0.797918847312994,-179.560893355597,-731.774645909854,-731.774645909854,-174.813718561348,-214.507841926286,-447.390678358574,-284.935260795484,-279.413579882101,-272.176832586557,-179.638193552758,-0.777446331520566,-93.0025315709846,-98.9960432332692,-64.5726997283727,-95.7021058930368,-348.097542594394,-420.611086318962,-143.621190405786,-248.828228897457,-110.012369169572,-155.085098006974,-133.80334721226,-397.040100631575,-32.1050222935605,-181.255797072884,-16.2000219876164,-2.55543501635114
-4.05695898755435,-0.385555603965127,-149.780360392842,-671.97136190863,-731.774645909854,-145.702818318664,-167.301512098176,-392.809882981262,-243.267605183993,-239.578559393184,-234.9912962615,-153.567588222473,-1.51606628233445,-76.0047219147235,-84.9690911074757,-61.9963873117865,-90.2844023081585,-311.497952720328,-381.8124939542,-195.111825305092,-271.839889677756,-118.456410478273,-138.559346564346,-115.15159527842,-516.888080574419,-30.4719885846209,-256.233005774439,-59.4037399368079,-2.48829035707907
-13.7916292151221,-0.183935348606415,-118.999452666818,-623.503747393223,-731.774645909854,-132.58177000809,-138.910341285903,-347.393694569457,-189.885906278691,-186.632815772824,-185.240931011741,-129.044385341024,-4.73881644908766,-55.6836485274447,-56.1995619842923,-47.7102737971179,-71.4415938678754,-282.70185116963,-336.412629311198,-214.499680872332,-261.5427654814,-109.841391410637,-101.343615832492,-77.455214318534,-680.268697855807,-23.6591008602583,-403.44497547398,-202.5319296873,-1.8372147467044
-41.8780254021519,-10.2424136513338,-31.1377398084301,-634.46049008126,-731.774645909854,-205.817344757268,-731.774645909854,-489.058584958536,-53.4980578420626,-133.151593578304,-96.4604676760319,-51.9203777473551,-731.774645909854,-2.40400713287861,-0.270851943999232,-3.67189353056528,-9.02649980306765,-284.22455130353,-173.699930026219,-731.774645909854,-406.217093066053,-90.6945485277131,-80.5216380588671,-102.245643885828,-731.774645909854,-14.867648499571,-731.774645909854,-731.774645909854,-2.10923301299447
-30.7448799729408,-9.6098218188838,-23.3718285618881,-549.50819959984,-731.774645909854,-168.67997017556,-731.774645909854,-432.902535214689,-46.9234734334061,-111.179360109855,-79.7333668803872,-39.7658784158022,-731.774645909854,-3.62792621566052,-0.18814281717949,-4.39445258959684,-9.24847688005306,-259.122993040601,-159.494170717667,-731.774645909854,-440.838731145559,-112.074161628585,-82.9538597670703,-99.4500754147913,-731.774645909854,-21.079758883662,-731.774645909854,-731.774645909854,-2.02175067141436
-50.3506920367869,-16.7232863232823,-45.6715352852741,-684.865869445851,-731.774645909854,-223.97305173236,-731.774645909854,-506.428902979139,-73.5606411627689,-132.369800811711,-103.247537063253,-76.5546394372161,-731.774645909854,-4.2165905095417,-0.259886221677013,-3.08367288013749,-12.4374434908949,-318.182211197221,-207.041261660722,-558.736368825276,-303.496613344707,-61.7065011018795,-52.5982744586624,-67.5825706384015,-731.774645909854,-11.9214376225639,-731.774645909854,-731.774645909854,-1.7819453633347
-43.5981108850609,-13.31883939782,-42.5578148744842,-657.008426477354,-731.774645909854,-211.446317429144,-698.542166991921,-485.319711635555,-72.4434326941613,-125.470267249813,-98.158786602501,-72.1960777698289,-731.774645909854,-5.02775598116901,-0.24209036211697,-2.85287811996518,-14.4387480847545,-311.173740704225,-203.133559209898,-565.090294211087,-310.234874392093,-66.9294814966483,-53.0901964199503,-66.039002984968,-731.774645909854,-12.9277727299927,-731.774645909854,-731.774645909854,-1.89194292954775
-48.9521341291024,-16.1172639284674,-43.6711038807077,-672.284093679567,-731.774645909854,-218.580396834029,-731.774645909854,-499.927018589016,-71.4785406460631,-130.09906540765,-101.00398141067,-73.2629334583681,-731.774645909854,-4.29544597964206,-0.257193583034981,-2.94589202181065,-12.6230845778402,-313.319950545805,-203.291192816095,-572.371276625693,-312.405508456117,-65.1448992530085,-54.4526653201426,-69.3236546082731,-731.774645909854,-12.5773106251389,-731.774645909854,-731.774645909854,-1.82890704650505
-22.9388454611761,-5.58913702956301,-44.6822902773374,-623.951905373283,-731.774645909854,-189.582415113095,-486.784145296751,-425.588356979487,-96.4462197460293,-111.442000605617,-94.8577165721713,-81.5264922498968,-731.774645909854,-11.1452645276425,-0.344937339759388,-2.32005605218162,-29.518104033682,-327.356743758039,-222.615962074564,-431.046918088791,-258.830831548902,-63.6184709797547,-34.3937185989345,-42.5868391140805,-731.774645909854,-9.33277704976185,-731.774645909854,-731.774645909854,-1.66270147138537
-15.367576148086,-9.66474956984106,-12.031815800118,-427.871804130328,-731.774645909854,-117.349963210024,-593.897836610178,-352.34319220924,-39.8539608149094,-81.4173890892079,-57.0524262979371,-24.4879827836761,-731.774645909854,-4.11712999633223,-0.336780924580291,-10.0098489644679,-11.2234009027095,-222.791800926187,-138.049686719801,-731.774645909854,-516.320170429838,-153.091060355746,-89.72850350685,-102.987517909293,-731.774645909854,-32.8321308335525,-731.774645909854,-731.774645909854,-1.31112907573741
-2.63822257071625,-0.192179571911272,-18.1051958018084,-377.051956431386,-368.508894424792,-88.1121016544849,-291.230483082789,-270.547591825344,-64.3452261680833,-66.3514991042332,-57.0815615518184,-37.9488812756123,-652.518270359964,-6.96511076728858,-7.3146413398991,-19.6276793062852,-37.2015641912579,-242.91525851951,-168.473308236627,-610.860810212953,-455.323534602615,-154.736102294486,-65.1416812575583,-67.7452191447579,-731.774645909854,-31.0735532553322,-731.774645909854,-731.774645909854,-2.28530423973665
-14.8228505513811,-2.91958345568047,-11.4067674713882,-487.147876575732,-731.774645909854,-148.429777043888,-731.774645909854,-398.552825072438,-28.7794403683056,-102.231461712991,-71.50707227375,-19.2788873504694,-731.774645909854,-1.54624300578638,-0.580958124133193,-14.5897233547994,-4.30683830810431,-220.676787153953,-124.009158553694,-731.774645909854,-585.108394562627,-161.193043353395,-119.72001350991,-141.865329602951,-731.774645909854,-29.7176663479479,-731.774645909854,-731.774645909854,-1.83166474137558
-0.125946839421724,-4.94436394948128,-4.51024348614029,-111.502618889575,-43.5425492570045,-9.06863124659799,-163.082127098829,-110.748489238948,-15.4171276890816,-20.6709567095188,-19.1700019185878,-27.4773633910791,-659.601106997059,-17.2362000941852,-40.6937606071066,-119.7139734115,-71.6110455019255,-120.679248786229,-98.4559644946103,-731.774645909854,-731.774645909854,-391.215206489814,-160.793910898074,-158.475747811539,-731.774645909854,-104.747689363266,-731.774645909854,-731.774645909854,-2.30154968914271
-3.27621416425434,-0.188181269319326,-46.0620232781273,-391.316714264596,-731.774645909854,-74.3500441192911,-106.320470107283,-231.934799372978,-85.9008934839982,-87.5872184451303,-87.0735182796955,-59.800136136164,-208.587097695795,-16.6531736455619,-27.5140385199397,-36.5713567233353,-79.5923358038844,-208.168640817205,-216.606772732507,-471.164560308247,-419.408017562211,-160.522256812891,-78.368370647357,-61.8714694940158,-731.774645909854,-32.1046025332706,-731.774645909854,-731.774645909854,-2.01167492286211
-2.65158718893435,-0.2773711116466,-19.8463198991467,-242.985485038555,-65.1285452708104,-33.4959346912697,-119.32540751726,-165.994039859284,-45.5807428219231,-50.0841723175194,-49.068436573882,-34.1622571894688,-385.131409913706,-8.44320509525986,-29.2703468277983,-62.0512024017187,-67.6148921022932,-162.028542049324,-155.958372485067,-731.774645909854,-632.633483759056,-245.823321198215,-104.026352101986,-94.3502714362853,-731.774645909854,-56.8101064096614,-731.774645909854,-731.774645909854,-1.76333384958014
-21.71996742537,-8.16986587056118,-16.6750799555499,-490.560665450433,-731.774645909854,-144.614910015324,-711.845155242004,-395.184715125605,-39.4329803826834,-98.9542684338902,-68.9034850748216,-29.1527930775077,-731.774645909854,-3.21228584625301,-0.255038237680376,-6.98307515054942,-7.99408307683667,-237.035249285244,-143.947620909878,-731.774645909854,-493.837222062978,-135.370605622335,-92.736545826416,-107.732992242141,-731.774645909854,-26.5764995679187,-731.774645909854,-731.774645909854,-1.69662758333147
-18.7574682883359,-5.27026875574484,-14.4030025975328,-489.417656479849,-731.774645909854,-145.93792148651,-731.774645909854,-396.406431021944,-34.8675310114354,-102.566781690757,-69.6001393860888,-25.28686252109,-731.774645909854,-2.3629001008465,-0.329719541503192,-9.19628433685419,-6.16310447268702,-230.652644313136,-136.41199148349,-731.774645909854,-525.94840746846,-144.120346794554,-101.96117810318,-119.700131923724,-731.774645909854,-27.3810326262452,-731.774645909854,-731.774645909854,-1.71826049456654
-2.13906875404515,-0.322135480262612,-9.55220668392376,-314.362210648879,-731.774645909854,-69.1273991782083,-314.541887421925,-245.720138458755,-50.3968002504059,-54.190268383034,-43.5909532908579,-25.6104057636161,-731.774645909854,-3.9990507765106,-6.65027676067373,-27.7531022798894,-32.3612496639843,-216.294740472817,-141.981239272923,-731.774645909854,-556.790434620702,-193.845751193576,-83.0291362082996,-88.3172576923981,-731.774645909854,-42.5854623244738,-731.774645909854,-731.774645909854,-1.98095253210496
-0.902208718422478,-1.04156890712406,-10.9208329349986,-225.104669014524,-42.8299167068317,-35.5815408123187,-191.532251143014,-174.367601582375,-35.3010153171148,-40.0914826002704,-35.7510032202288,-25.0137452518579,-570.495566327798,-5.24502900568471,-19.4362364243138,-56.8159720557983,-51.4277851721373,-170.285117115444,-133.163960517303,-731.774645909854,-676.462141455158,-256.299359103331,-105.046205744552,-102.682886276264,-731.774645909854,-60.2601874165263,-731.774645909854,-731.774645909854,-1.44335152751443
